Year,Rank,Distributor,Movies,1995 Gross,Tickets,Share
2015,147,Self Distributed,1,"$1,418",168,0.00
2015,148,Vagrant Films,1,"$1,390",164,0.00
2016,1,Walt Disney,17,"$2,942,650,729","340,190,828",26.12
2016,2,Warner Bros.,36,"$1,908,460,137","220,631,229",16.94
2016,3,20th Century Fox,24,"$1,469,417,793","169,874,881",13.04
2016,4,Universal,21,"$1,419,511,562","164,105,372",12.60
2016,5,Sony Pictures,25,"$911,156,774","105,336,030",8.09
2016,6,Paramount Pictures,19,"$843,742,749","97,542,505",7.49
2016,7,Lionsgate,26,"$663,570,692","76,713,363",5.89
2016,8,STX Entertainment,7,"$195,608,870","22,613,740",1.74
2016,9,Focus Features,9,"$167,711,113","19,388,565",1.49
2016,10,Open Road,8,"$105,841,222","12,235,975",0.94
2016,11,Roadside Attractions,10,"$77,010,430","8,902,935",0.68
2016,12,A24,20,"$65,893,460","7,617,730",0.58
2016,13,Fox Searchlight,7,"$51,270,802","5,927,257",0.46
2016,14,Weinstein Co.,10,"$47,922,802","5,540,204",0.43
2016,15,Broad Green Pictures,6,"$37,145,331","4,294,256",0.33
2016,16,Bleecker Street,6,"$32,564,847","3,764,720",0.29
2016,17,Sony Pictures Classics,20,"$32,090,195","3,709,838",0.28
2016,18,EuropaCorp,3,"$30,091,506","3,478,785",0.27
2016,19,Focus / Gramercy,1,"$26,594,261","3,074,481",0.24
2016,20,Pure Flix Entertainment,4,"$25,264,272","2,920,722",0.22
2016,21,Relativity,2,"$19,780,361","2,286,746",0.18
2016,22,High Top Releasing,3,"$15,603,617","1,803,885",0.14
2016,23,Quality Flix,1,"$13,099,931","1,514,442",0.12
2016,24,UTV Communications,7,"$11,904,491","1,376,237",0.11
2016,25,IFC Films,18,"$11,211,639","1,296,135",0.10
2016,26,Freestyle Releasing,6,"$9,434,873","1,090,734",0.08
2016,27,FIP,4,"$8,892,970","1,028,087",0.08
2016,28,Well Go USA,10,"$8,230,947","951,550",0.07
2016,29,The Orchard,13,"$7,608,470","879,586",0.07
2016,30,Yash Raj Films,2,"$7,289,660","842,734",0.06
2016,31,Magnolia Pictures,30,"$6,580,241","760,706",0.06
2016,32,Eros Entertainment,13,"$6,489,154","750,185",0.06
2016,33,Fathom Events,2,"$5,475,900","633,051",0.05
2016,34,Music Box Films,13,"$5,407,710","625,163",0.05
2016,35,Film Arcade,1,"$4,417,983","510,749",0.04
2016,36,China Lion Film Distribution,16,"$4,394,017","507,971",0.04
2016,37,Cinegalaxy,3,"$4,365,190","504,644",0.04
2016,38,Drafthouse Films,7,"$4,214,590","487,231",0.04
2016,39,Abramorama Films,10,"$3,275,359","378,648",0.03
2016,40,Bluesky Cinemas,2,"$3,138,645","362,848",0.03
2016,41,ShortsHD,1,"$2,816,816","325,643",0.03
2016,42,CJ Entertainment,14,"$2,680,891","309,922",0.02
2016,43,FUNimation,3,"$2,421,919","279,989",0.02
2016,44,Sundance Selects,3,"$2,394,566","276,827",0.02
2016,45,Reliance Big Pictures,1,"$2,376,479","274,737",0.02
2016,46,Hammond Entertainment,1,"$2,000,093","231,224",0.02
2016,47,Cohen Media Group,12,"$1,981,640","229,084",0.02
2016,48,Oscilloscope Pictures,9,"$1,929,974","223,114",0.02
2016,49,Fox International,1,"$1,585,687","183,316",0.01
2016,50,Kino Lorber,35,"$1,462,202","169,025",0.01
2016,51,Entertainment One,2,"$1,356,291","156,796",0.01
2016,52,FilmRise,13,"$1,210,557","139,944",0.01
2016,53,Menemsha Entertainment,3,"$1,193,751","138,004",0.01
2016,54,Cinema Libre,2,"$1,192,765","137,891",0.01
2016,55,Rooster Teeth,1,"$1,186,426","137,159",0.01
2016,56,Yari Film Group Releasing,1,"$1,115,615","128,972",0.01
2016,57,GKIDS,6,"$1,111,778","128,527",0.01
2016,58,Bleecker Street & Amazon Studios,1,"$1,055,284","121,998",0.01
2016,59,Focus World,7,"$939,461","108,604",0.01
2016,60,Reliance Entertainment,2,"$917,535","106,072",0.01
2016,61,Gaatri Media,1,"$897,876","103,800",0.01
2016,62,Smith Global Media,1,"$889,328","102,812",0.01
2016,63,Independent Indian,1,"$880,000","101,734",0.01
2016,64,Indican Pictures,22,"$834,742","96,492",0.01
2016,65,Saban Films,2,"$781,612","90,359",0.01
2016,66,Purdie Distribution,1,"$744,046","86,016",0.01
2016,67,Strand,18,"$729,403","84,314",0.01
2016,68,Cinelou Releasing,1,"$685,780","79,280",0.01
2016,69,Gathr Films,5,"$651,505","75,317",0.01
2016,70,Tugg,1,"$575,258","66,503",0.01
2016,71,IMAX Films,2,"$557,977","64,505",0.00
2016,72,Film Movement,13,"$517,945","59,870",0.00
2016,73,JBG Pictures,1,"$466,505","53,931",0.00
2016,74,Janus Films,6,"$451,412","52,184",0.00
2016,75,ArtAffects,1,"$419,952","48,549",0.00
2016,76,Starz Media,2,"$383,801","44,369",0.00
2016,77,Self Distributed,3,"$347,856","40,213",0.00
2016,78,Rialto Pictures,5,"$345,222","39,908",0.00
2016,79,Viva Entertainment,1,"$321,910","37,215",0.00
2016,80,Gravitas Ventures,6,"$304,198","35,165",0.00
2016,81,Zeitgeist,7,"$288,630","33,365",0.00
2016,82,Vitagraph Films,1,"$285,930","33,055",0.00
2016,83,Stage 6 Films,1,"$269,980","31,211",0.00
2016,84,Asymmetrical,1,"$261,865","30,273",0.00
2016,85,Grasshopper Film,6,"$252,078","29,138",0.00
2016,86,CanZion Films,3,"$227,279","26,274",0.00
2016,87,Pure Flix / Samuel Goldwyn Films,1,"$222,565","25,730",0.00
2016,88,First Run Features,16,"$207,318","23,959",0.00
2016,89,Icarus Films,7,"$189,623","21,919",0.00
2016,90,Paladin,4,"$159,915","18,485",0.00
2016,91,Collective Eye,1,"$145,001","16,763",0.00
2016,92,Starz Digital Media,1,"$135,026","15,609",0.00
2016,93,Pan Media & Entertainment,1,"$123,704","14,301",0.00
2016,94,Five & Two Pictures,2,"$120,371","13,915",0.00
2016,95,Big World Pictures,2,"$119,424","13,805",0.00
2016,96,Mongrel Media,4,"$115,457","13,346",0.00
2016,97,Screen Media Films,3,"$111,493","12,888",0.00
2016,98,Anchor Bay Entertainment,2,"$109,944","12,710",0.00
2016,99,International Film Circuit,2,"$109,147","12,617",0.00
2016,100,CBS Films,1,"$108,974","12,598",0.00
2016,101,New Yorker,1,"$105,764","12,227",0.00
2016,102,Submarine Deluxe,1,"$104,844","12,120",0.00
2016,103,IFC Midnight,2,"$98,250","11,358",0.00
2016,104,The Film Collaborative ,4,"$93,067","10,757",0.00
2016,105,Cleopatra Films,1,"$82,703","9,561",0.00
2016,106,Shadow,1,"$71,451","8,260",0.00
2016,107,Vanish Films,1,"$71,195","8,230",0.00
2016,108,Alive Mind,1,"$67,816","7,840",0.00
2016,109,Vanishing Angle Films,1,"$60,438","6,987",0.00
2016,110,PBS Distribution,1,"$57,635","6,663",0.00
2016,111,Distrib Films,6,"$57,309","6,622",0.00
2016,112,Megabox Plus M,1,"$56,184","6,495",0.00
2016,113,Monterey Media,7,"$55,373","6,399",0.00
2016,114,Dimension Pictures,1,"$55,007","6,359",0.00
2016,115,MacGillivray Freeman Films,1,"$53,171","6,146",0.00
2016,116,Amazon Studios/Roadside Attractions,1,"$51,701","5,976",0.00
2016,117,Vertical Entertainment,3,"$44,893","5,188",0.00
2016,118,Hannover House,3,"$44,245","5,113",0.00
2016,119,Life Sentence Films/m Tuckman Media,1,"$44,230","5,113",0.00
2016,120,Samuel Goldwyn Films,4,"$40,106","4,634",0.00
2016,121,Area 23a,1,"$39,928","4,615",0.00
2016,122,International WOW,1,"$36,386","4,206",0.00
2016,123,Monument Releasing,3,"$36,003","4,161",0.00
2016,124,Richmond Media Entertainment,1,"$29,245","3,380",0.00
2016,125,Electric Entertainment,1,"$27,079","3,130",0.00
2016,126,25th Frame,1,"$25,855","2,989",0.00
2016,127,Matson,1,"$25,223","2,915",0.00
2016,128,Long Shot Factory,1,"$22,271","2,574",0.00
2016,129,Lopert Pictures Corporation,1,"$21,711","2,509",0.00
2016,130,Argot Pictures,1,"$21,683","2,506",0.00
2016,131,CAVU Releasing,1,"$19,600","2,265",0.00
2016,132,Rocky Mountain Pictures,1,"$19,107","2,208",0.00
2016,133,Mondo Paradiso Films,1,"$18,654","2,156",0.00
2016,134,Zipporah,1,"$18,619","2,152",0.00
2016,135,WRA Productions LLC,1,"$18,051","2,086",0.00
2016,136,Archstone Entertainment,1,"$11,239","1,299",0.00
2016,137,Mirror Images Ltd,1,"$10,104","1,168",0.00
2016,138,Gemelli Productions,1,"$9,244","1,068",0.00
2016,139,Under the Milky Way,1,"$9,117","1,053",0.00
2016,140,Magnet Pictures,1,"$8,905","1,029",0.00
2016,141,Red Dirt Pictures,1,"$8,752","1,011",0.00
2016,142,Main Street,1,"$8,556",989,0.00
2016,143,Dada Films,1,"$7,732",893,0.00
2016,144,26 Aries,1,"$7,500",867,0.00
2016,145,The Ciesla Foundation,1,"$7,033",813,0.00
2016,146,JSenko Productions,1,"$7,028",812,0.00
2016,147,Brainstorm Media,1,"$6,896",797,0.00
2016,148,Parade Deck Films,1,"$6,840",790,0.00
2016,149,Lightyear Entertainment,1,"$5,711",660,0.00
2016,150,Driving With Our Eyes Shut,2,"$5,380",621,0.00
2016,151,Corinth Films ,1,"$5,102",589,0.00
2016,152,Eammon Films ,1,"$4,000",462,0.00
2016,153,Uncork'd Entertainment,1,"$3,755",434,0.00
2016,154,Industrial House Films,1,"$3,330",384,0.00
2016,155,ArtMattan Productions,1,"$2,760",319,0.00
2016,156,Gunnison Galaxy,1,$903,104,0.00
2017,1,Walt Disney,12,"$2,389,889,940","266,431,425",21.74
2017,2,Warner Bros.,31,"$2,034,888,634","226,854,920",18.51
2017,3,Universal,17,"$1,513,519,872","168,731,305",13.77
2017,4,20th Century Fox,20,"$1,326,397,407","147,870,389",12.06
2017,5,Sony Pictures,27,"$1,058,399,356","117,993,238",9.63
2017,6,Lionsgate,21,"$880,502,025","98,160,752",8.01
2017,7,Paramount Pictures,17,"$525,408,030","58,573,908",4.78
2017,8,STX Entertainment,9,"$206,549,620","23,026,711",1.88
2017,9,Focus Features,10,"$129,224,415","14,406,285",1.18
2017,10,Weinstein Co.,8,"$124,720,128","13,904,140",1.13
2017,11,Open Road,9,"$108,802,294","12,129,572",0.99
2017,12,A24,17,"$101,703,502","11,338,176",0.93
2017,13,Fox Searchlight,12,"$99,334,304","11,074,059",0.90
2017,14,Bleecker Street,7,"$59,644,584","6,649,336",0.54
2017,15,Entertainment Studios Motion Pictures,6,"$51,762,989","5,770,677",0.47
2017,16,Roadside Attractions,10,"$37,681,044","4,200,780",0.34
2017,17,Sony Pictures Classics,18,"$30,801,828","3,433,862",0.28
2017,18,Aviron Pictures,1,"$30,718,107","3,424,538",0.28
2017,19,Pure Flix Entertainment,3,"$23,659,792","2,637,656",0.22
2017,20,BH Tilt,3,"$23,248,740","2,591,831",0.21
2017,21,Broad Green Pictures,5,"$20,962,034","2,336,901",0.19
2017,22,Annapurna Pictures,3,"$20,508,659","2,286,360",0.19
2017,23,Great India Films,1,"$18,985,794","2,116,587",0.17
2017,24,Walter Reade Organization,1,"$12,087,064","1,347,498",0.11
2017,25,Magnolia Pictures,22,"$10,365,722","1,155,586",0.09
2017,26,Neon,8,"$9,561,056","1,065,888",0.09
2017,27,Atlas Distribution,4,"$7,493,944","835,443",0.07
2017,28,Fathom Events,3,"$7,425,700","827,836",0.07
2017,29,The Orchard,16,"$6,920,474","771,506",0.06
2017,30,IFC Films,24,"$6,810,852","759,278",0.06
2017,31,FIP,7,"$6,396,873","713,141",0.06
2017,32,Good Deed Entertainment,3,"$6,351,007","708,025",0.06
2017,33,High Top Releasing,2,"$6,234,782","695,069",0.06
2017,34,FUNimation,3,"$5,710,501","636,620",0.05
2017,35,Well Go USA,26,"$5,707,290","636,250",0.05
2017,36,Yash Raj Films,2,"$5,502,289","613,409",0.05
2017,37,Oscilloscope Pictures,12,"$4,607,771","513,683",0.04
2017,38,Cohen Media Group,8,"$4,363,886","486,494",0.04
2017,39,China Lion Film Distribution,11,"$4,143,094","461,877",0.04
2017,40,UTV Communications,2,"$4,027,707","449,019",0.04
2017,41,Music Box Films,10,"$3,898,860","434,650",0.04
2017,42,Amazon Studios,4,"$3,740,786","417,030",0.03
2017,43,Paramount Vantage,1,"$3,496,795","389,832",0.03
2017,44,Novus Content,1,"$3,424,454","381,767",0.03
2017,45,Abramorama Films,21,"$3,385,285","377,390",0.03
2017,46,Columbia,1,"$3,100,479","345,650",0.03
2017,47,ShortsHD,1,"$2,835,355","316,093",0.03
2017,48,The H Collective,1,"$2,721,100","303,355",0.02
2017,49,Electric Entertainment,1,"$2,468,683","275,215",0.02
2017,50,CJ Entertainment,6,"$2,405,572","268,177",0.02
2017,51,Zee Studios,1,"$2,369,469","264,154",0.02
2017,52,Purdie Distribution,4,"$2,198,533","245,097",0.02
2017,53,FilmRise,21,"$2,041,105","227,539",0.02
2017,54,Reliance Entertainment,2,"$1,723,313","192,119",0.02
2017,55,Gunpowder & Sky,2,"$1,709,074","190,531",0.02
2017,56,Riverrain,1,"$1,687,000","188,071",0.02
2017,57,Kino Lorber,31,"$1,655,543","184,550",0.02
2017,58,Red Chillies Entertainment,2,"$1,582,772","176,451",0.01
2017,59,CBS Films,2,"$1,528,956","170,451",0.01
2017,60,Dada Films,2,"$1,266,309","141,170",0.01
2017,61,Superlative Films,1,"$1,017,107","113,389",0.01
2017,62,Samuel Goldwyn Films,4,"$848,679","94,611",0.01
2017,63,Janus Films,9,"$799,301","89,103",0.01
2017,64,GKIDS,7,"$760,748","84,806",0.01
2017,65,PBS Distribution,3,"$732,208","81,627",0.01
2017,66,Film Movement,17,"$693,464","77,302",0.01
2017,67,Eros Entertainment,2,"$576,824","64,305",0.01
2017,68,Focus World,1,"$514,870","57,399",0.00
2017,69,Paladin,5,"$415,730","46,344",0.00
2017,70,Vitagraph Films,3,"$387,907","43,244",0.00
2017,71,Strand,12,"$332,315","37,042",0.00
2017,72,Indican Pictures,25,"$323,188","36,016",0.00
2017,73,Film Arcade,2,"$283,130","31,564",0.00
2017,74,ArtAffects,2,"$265,620","29,611",0.00
2017,75,Menemsha Entertainment,2,"$252,026","28,096",0.00
2017,76,Gravitas Ventures,4,"$233,115","25,986",0.00
2017,77,AMC Independent,1,"$226,232","25,220",0.00
2017,78,Newmarket Films,1,"$209,484","23,353",0.00
2017,79,Matson,3,"$198,010","22,074",0.00
2017,80,Rialto Pictures,7,"$178,897","19,940",0.00
2017,81,First Run Features,12,"$169,669","18,910",0.00
2017,82,Smith Global Media,2,"$167,527","18,675",0.00
2017,83,Cinema Guild,7,"$161,799","18,034",0.00
2017,84,Zeitgeist,1,"$156,011","17,392",0.00
2017,85,Zipporah,1,"$151,356","16,873",0.00
2017,86,Screen Media Films,1,"$151,042","16,838",0.00
2017,87,Society Films,1,"$127,993","14,269",0.00
2017,88,Argot Pictures,3,"$123,770","13,796",0.00
2017,89,CFI,1,"$94,157","10,496",0.00
2017,90,Parade Deck Films,4,"$79,276","8,835",0.00
2017,91,Shout! Factory,1,"$62,398","6,956",0.00
2017,92,Cinema Libre,1,"$60,298","6,722",0.00
2017,93,First Pond Entertainment,1,"$48,105","5,362",0.00
2017,94,Under the Milky Way,3,"$46,526","5,186",0.00
2017,95,Monument Releasing,2,"$43,498","4,848",0.00
2017,96,Shella Films,1,"$40,081","4,468",0.00
2017,97,Monterey Media,2,"$37,670","4,198",0.00
2017,98,Mongrel Media,3,"$32,539","3,627",0.00
2017,99,Arrow Releasing,2,"$29,989","3,342",0.00
2017,100,Lucid Inc,1,"$29,736","3,315",0.00
2017,101,Big World Pictures,1,"$29,245","3,260",0.00
2017,102,Vertical Entertainment,1,"$28,660","3,195",0.00
2017,103,Freestyle Releasing,2,"$26,783","2,985",0.00
2017,104,Super LTD,1,"$25,865","2,883",0.00
2017,105,Barn Owl,1,"$24,590","2,741",0.00
2017,106,Epic Pictures Group,3,"$23,923","2,665",0.00
2017,107,Rumur,1,"$18,489","2,061",0.00
2017,108,FilmBuff,1,"$17,930","1,998",0.00
2017,109,Icarus Films,1,"$15,088","1,682",0.00
2017,110,Distrib Films,1,"$13,621","1,518",0.00
2017,111,Hannover House,2,"$13,064","1,456",0.00
2017,112,Amor Media,1,"$10,298","1,148",0.00
2017,113,Miramax,1,"$9,597","1,069",0.00
2017,114,EuropaCorp,2,"$9,466","1,054",0.00
2017,115,Five & Two Pictures,1,"$8,652",964,0.00
2017,116,Koch Lorber Films,1,"$7,971",888,0.00
2017,117,Factory 25,1,"$5,510",614,0.00
2017,118,Hibernation Films,1,"$3,547",395,0.00
2017,119,Uncork'd Entertainment,1,"$2,900",323,0.00
2017,120,Artsploitation,1,"$2,250",250,0.00
2017,121,Cartilage Films,1,"$2,032",226,0.00
2017,122,Vanish Films,1,"$1,596",177,0.00
2017,123,Driving With Our Eyes Shut,1,"$1,255",139,0.00
2017,124,Self Distributed,1,$478,53,0.00
2017,125,Collective Eye,1,$442,49,0.00
2018,1,Walt Disney,13,"$3,135,010,376","344,128,465",26.24
2018,2,Warner Bros.,46,"$1,932,451,694","212,124,225",16.18
2018,3,Universal,23,"$1,768,084,821","194,081,752",14.80
2018,4,Sony Pictures,29,"$1,334,915,146","146,532,931",11.17
2018,5,20th Century Fox,18,"$1,090,603,414","119,714,973",9.13
2018,6,Paramount Pictures,13,"$768,846,822","84,395,920",6.44
2018,7,Lionsgate,17,"$352,674,416","38,712,889",2.95
2018,8,STX Entertainment,10,"$278,806,321","30,604,421",2.33
2018,9,Focus Features,14,"$171,478,097","18,823,058",1.44
2018,10,MGM,4,"$167,313,968","18,365,967",1.40
2018,11,Fox Searchlight,6,"$145,184,577","15,936,836",1.22
2018,12,Roadside Attractions,11,"$112,914,813","12,394,595",0.95
2018,13,A24,14,"$91,664,889","10,062,001",0.77
2018,14,Annapurna Pictures,5,"$55,020,978","6,039,622",0.46
2018,15,Entertainment Studios Motion Pictures,3,"$53,244,714","5,844,643",0.45
2018,16,Neon,10,"$44,555,740","4,890,855",0.37
2018,17,Global Road,4,"$40,515,267","4,447,338",0.34
2018,18,CBS Films,3,"$38,176,189","4,190,580",0.32
2018,19,Sony Pictures Classics,19,"$37,988,193","4,169,937",0.32
2018,20,Bleecker Street,11,"$32,146,725","3,528,724",0.27
2018,21,Aviron Pictures,2,"$26,054,583","2,859,998",0.22
2018,22,Avco Embassy,1,"$21,445,318","2,354,041",0.18
2018,23,Pure Flix Entertainment,5,"$20,206,781","2,218,086",0.17
2018,24,Magnolia Pictures,27,"$19,820,981","2,175,726",0.17
2018,25,Amazon Studios,8,"$18,761,491","2,059,437",0.16
2018,26,LD Entertainment,2,"$17,039,700","1,870,438",0.14
2018,27,Greenwich,8,"$14,732,864","1,617,215",0.12
2018,28,IFC Films,23,"$12,690,498","1,393,029",0.11
2018,29,BH Tilt,1,"$11,977,130","1,314,723",0.10
2018,30,Well Go USA,25,"$9,231,315","1,013,307",0.08
2018,31,OTL Releasing,2,"$8,888,762","975,714",0.07
2018,32,Orion Pictures,2,"$6,658,511","730,900",0.06
2018,33,Briarcliffe Entertainment,1,"$6,352,306","697,289",0.05
2018,34,Quality Flix,1,"$5,885,881","646,090",0.05
2018,35,IMAX Films,1,"$5,757,906","632,042",0.05
2018,36,FUNimation,1,"$5,427,591","595,783",0.05
2018,37,The Orchard,15,"$5,380,123","590,566",0.05
2018,38,Yash Raj Films,4,"$4,920,027","540,066",0.04
2018,39,Vertical Entertainment,4,"$4,845,701","531,908",0.04
2018,40,GKIDS,11,"$4,820,479","529,135",0.04
2018,41,GVN Releasing,3,"$4,265,957","468,270",0.04
2018,42,Reliance Entertainment,1,"$4,115,790","451,788",0.03
2018,43,ShortsHD,1,"$3,508,777","385,156",0.03
2018,44,Electric Entertainment,1,"$3,424,744","375,932",0.03
2018,45,Fun Academy Motion Pictures,1,"$3,054,285","335,267",0.03
2018,46,Eros Entertainment,6,"$3,039,879","333,683",0.03
2018,47,Freestyle Releasing,2,"$2,892,640","317,523",0.02
2018,48,Great India Films,1,"$2,663,090","292,326",0.02
2018,49,Gunpowder & Sky,2,"$2,443,600","268,231",0.02
2018,50,China Lion Film Distribution,11,"$2,286,937","251,031",0.02
2018,51,Cohen Media Group,9,"$1,990,041","218,442",0.02
2018,52,Kino Lorber,21,"$1,776,282","194,971",0.01
2018,53,Pinnacle Peak,1,"$1,379,497","151,426",0.01
2018,54,FIP,1,"$1,319,579","144,850",0.01
2018,55,Strand,11,"$1,254,004","137,647",0.01
2018,56,ABS-CBN,1,"$1,246,444","136,821",0.01
2018,57,Sundance Selects,4,"$1,237,369","135,825",0.01
2018,58,RLJ Entertainment,1,"$1,214,525","133,317",0.01
2018,59,ArtAffects,1,"$1,209,645","132,782",0.01
2018,60,FilmRise,6,"$1,047,672","114,999",0.01
2018,61,Zeitgeist,4,"$1,027,894","112,829",0.01
2018,62,United Artists,1,"$993,385","109,043",0.01
2018,63,Oscilloscope Pictures,13,"$921,244","101,121",0.01
2018,64,PackYourBag Films,1,"$893,582","98,088",0.01
2018,65,Film Movement,16,"$861,424","94,549",0.01
2018,66,Music Box Films,10,"$797,843","87,574",0.01
2018,67,Good Deed Entertainment,3,"$787,955","86,492",0.01
2018,68,Menemsha Entertainment,2,"$770,146","84,538",0.01
2018,69,Abramorama Films,14,"$729,858","80,110",0.01
2018,70,Gathr Films,1,"$726,593","79,757",0.01
2018,71,Swen Group,1,"$679,531","74,591",0.01
2018,72,Self Distributed,6,"$674,720","74,061",0.01
2018,73,Indican Pictures,18,"$673,447","73,915",0.01
2018,74,CJ Entertainment,2,"$607,611","66,696",0.01
2018,75,Open Road,1,"$583,341","64,033",0.00
2018,76,New Line,1,"$442,073","48,526",0.00
2018,77,Excel Entertainment,1,"$362,612","39,803",0.00
2018,78,Janus Films,8,"$351,497","38,579",0.00
2018,79,Hannover House,4,"$325,859","35,768",0.00
2018,80,Cinema Guild,9,"$311,780","34,220",0.00
2018,81,National Geographic Entertainment,1,"$278,350","30,554",0.00
2018,82,PBS Distribution,4,"$258,556","28,380",0.00
2018,83,Mongrel Media,4,"$254,955","27,985",0.00
2018,84,Dada Films,1,"$199,069","21,851",0.00
2018,85,Samuel Goldwyn Films,3,"$182,375","20,018",0.00
2018,86,Gravitas Ventures,5,"$158,885","17,439",0.00
2018,87,IFC Midnight,1,"$148,747","16,328",0.00
2018,88,YouTube,1,"$148,505","16,301",0.00
2018,89,4th Row Films,1,"$117,470","12,894",0.00
2018,90,MUBI,1,"$117,460","12,893",0.00
2018,91,Fathom Events,1,"$115,463","12,674",0.00
2018,92,Independent Artists,1,"$113,956","12,508",0.00
2018,93,Blue Fox Entertainment,3,"$104,678","11,490",0.00
2018,94,First Run Features,14,"$102,211","11,212",0.00
2018,95,Columbia,1,"$102,023","11,199",0.00
2018,96,Great Point Media,2,"$99,702","10,944",0.00
2018,97,Distrib Films,6,"$97,661","10,717",0.00
2018,98,"Darin Southam Endeavor, Inc.",1,"$93,224","10,233",0.00
2018,99,Atlas Distribution,2,"$92,834","10,189",0.00
2018,100,HBO Documentary Films,1,"$87,400","9,593",0.00
2018,101,Screen Media Films,1,"$80,134","8,796",0.00
2018,102,Zipporah,2,"$73,745","8,094",0.00
2018,103,Outsider,1,"$73,548","8,073",0.00
2018,104,Super LTD,2,"$71,949","7,897",0.00
2018,105,Illumine Films,1,"$65,524","7,192",0.00
2018,106,Paladin,4,"$65,229","7,158",0.00
2018,107,Under the Milky Way,1,"$56,556","6,208",0.00
2018,108,Argot Pictures,1,"$46,704","5,126",0.00
2018,109,Vitagraph Films,1,"$45,037","4,943",0.00
2018,110,Cartilage Films,2,"$44,750","4,911",0.00
2018,111,Rialto Pictures,4,"$40,892","4,487",0.00
2018,112,Shout! Factory,1,"$38,419","4,217",0.00
2018,113,Westport International,1,"$36,089","3,961",0.00
2018,114,Parade Deck Films,2,"$33,685","3,697",0.00
2018,115,Broad Green Pictures,1,"$32,608","3,579",0.00
2018,116,Barn Owl,1,"$31,630","3,472",0.00
2018,117,Fleetwood Films,1,"$27,286","2,995",0.00
2018,118,Miramax,1,"$26,331","2,890",0.00
2018,119,Cinema Libre,3,"$26,323","2,888",0.00
2018,120,Libra Films,1,"$22,293","2,447",0.00
2018,121,Idle Wild Films,1,"$22,257","2,443",0.00
2018,122,CFI,2,"$19,407","2,129",0.00
2018,123,Crimson Forest Entertainment Group Inc. ,1,"$18,870","2,071",0.00
2018,124,El Tigre Productions,1,"$18,399","2,019",0.00
2018,125,Lopert Pictures Corporation,1,"$17,646","1,936",0.00
2018,126,Triumph Releasing,1,"$15,586","1,710",0.00
2018,127,Tripod Media,1,"$15,241","1,672",0.00
2018,128,Producers Releasing Corporation,1,"$14,632","1,606",0.00
2018,129,AMBI,1,"$13,337","1,463",0.00
2018,130,Cinemation Industries,1,"$13,139","1,442",0.00
2018,131,Fine Line,2,"$11,573","1,269",0.00
2018,132,IronFlix,1,"$11,140","1,222",0.00
2018,133,in8 Releasing,1,"$11,087","1,217",0.00
2018,134,Doppelganger Releasing,1,"$10,153","1,114",0.00
2018,135,Cinedigm,1,"$9,893","1,085",0.00
2018,136,ArtMattan Productions,1,"$9,808","1,076",0.00
2018,137,Epic Pictures Group,1,"$7,362",808,0.00
2018,138,Carpe Stella,1,"$6,756",741,0.00
2018,139,Arrow Releasing,1,"$5,234",574,0.00
2018,140,Driving With Our Eyes Shut,3,"$4,127",452,0.00
2018,141,Magnet Pictures,2,"$1,905",208,0.00
2018,142,Reel One Entertainment / Supremacy Films,1,"$1,368",150,0.00
2018,143,Uncork'd Entertainment,1,$449,49,0.00
2019,1,Walt Disney,13,"$3,742,497,656","408,569,611",33.25
2019,2,Warner Bros.,43,"$1,570,520,862","171,454,243",13.95
2019,3,Sony Pictures,24,"$1,341,427,238","146,444,013",11.92
2019,4,Universal,26,"$1,302,915,010","142,239,629",11.58
2019,5,Lionsgate,21,"$797,851,162","87,101,645",7.09
2019,6,Paramount Pictures,11,"$563,908,126","61,562,018",5.01
2019,7,20th Century Fox,13,"$492,158,921","53,729,133",4.37
2019,8,STX Entertainment,10,"$318,803,265","34,803,845",2.83
2019,9,Focus Features,12,"$211,785,379","23,120,675",1.88
2019,10,United Artists,6,"$210,340,105","22,962,891",1.87
2019,11,A24,13,"$107,420,363","11,727,108",0.95
2019,12,Fox Searchlight,9,"$77,858,528","8,499,835",0.69
2019,13,Roadside Attractions,10,"$54,577,477","5,958,235",0.48
2019,14,Neon,11,"$50,202,933","5,480,663",0.45
2019,15,Entertainment Studios Motion Pictures,4,"$32,699,249","3,569,785",0.29
2019,16,Amazon Studios,9,"$30,751,390","3,357,134",0.27
2019,17,FUNimation,1,"$30,376,755","3,316,239",0.27
2019,18,Annapurna Pictures,3,"$29,900,553","3,264,251",0.27
2019,19,Sony Pictures Classics,17,"$23,559,760","2,572,021",0.21
2019,20,MGM,2,"$23,135,583","2,525,718",0.21
2019,21,Aviron Pictures,3,"$20,695,708","2,259,355",0.18
2019,22,Bleecker Street,6,"$19,612,529","2,141,103",0.17
2019,23,Pure Flix Entertainment,1,"$19,005,109","2,074,793",0.17
2019,24,Greenwich,13,"$14,965,009","1,633,728",0.13
2019,25,FIP,9,"$14,937,832","1,630,763",0.13
2019,26,Orion Pictures,1,"$14,856,291","1,621,865",0.13
2019,27,Well Go USA,23,"$12,830,609","1,400,711",0.11
2019,28,Trafalgar Releasing,15,"$11,988,577","1,308,789",0.11
2019,29,CMC Pictures,4,"$8,439,922","921,387",0.07
2019,30,Yash Raj Films,4,"$7,227,573","789,035",0.06
2019,31,Fathom Events,5,"$7,115,860","776,838",0.06
2019,32,Viva Entertainment,2,"$6,901,348","753,421",0.06
